time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
1979-01-04 00:00:00,50.334875,182.851666666667,-25.1191666666666,81.5396155631575,3.90622376225202,0,0
1979-01-05 00:00:00,41.543875,203.53375,-21.1654166666666,81.7020180956325,5.42238343238323,0,0
1979-01-06 00:00:00,58.1045833333333,176.98375,-23.13375,77.8926534445608,5.65436659962181,0,0
1979-01-07 00:00:00,77.1870833333333,162.839583333333,-24.55125,80.5875467248149,5.48115807668023,0,0
1979-01-08 00:00:00,59.678625,202.535416666667,-19.9920833333333,81.82679441918,5.77918078718723,0,0
1979-01-09 00:00:00,60.5010833333333,204.87875,-18.4533333333333,77.0351300394094,3.52402583187575,0,0
1979-01-10 00:00:00,34.4779583333333,211.045,-19.2616666666666,81.4073642835004,5.38723471345385,0,0.000621
1979-01-11 00:00:00,68.2925833333333,197.799583333333,-18.4945833333333,79.9111348338975,4.82583192101441,0,0
1979-01-12 00:00:00,66.4160833333333,186.892916666667,-22.9091666666666,77.6167849620199,3.49819014291721,0,0
1979-01-13 00:00:00,69.9465,166.36,-24.3954166666666,74.9857017197039,3.35601578409131,0,0
1979-01-14 00:00:00,46.7150833333333,219.8725,-19.59625,83.6710982460273,2.91691447533901,0,0.0018
1979-01-15 00:00:00,80.9279166666667,167.3975,-22.9079166666666,79.9778281805909,3.88088468101436,0,0
1979-01-16 00:00:00,82.2439583333333,137.442916666667,-27.87125,79.6841664198278,4.83820072179608,0,0
1979-01-17 00:00:00,78.6689166666667,171.6225,-23.74125,81.6326467011519,3.31966396287979,0,0.000605
1979-01-18 00:00:00,70.421625,177.125,-24.72875,80.0818353177354,3.63974159745515,0,0.015224
1979-01-19 00:00:00,78.45175,217.76875,-16.3154166666666,83.2812965539908,3.4447762460323,0,0.023644
1979-01-20 00:00:00,80.89675,184.79875,-19.1954166666666,81.9594550870881,4.81900084792889,0,0.002564
1979-01-21 00:00:00,46.1134583333333,274.967083333333,-9.95666666666664,88.3282360155635,5.0957471085181,0,0.060919
1979-01-22 00:00:00,62.7399166666667,279.435,-6.59208333333332,90.4625921262257,2.55720961438063,0,0.019451
1979-01-23 00:00:00,71.7407916666667,263.857083333333,-7.1383333333333,91.0519030958977,4.41077247696549,0,0.007653
1979-01-24 00:00:00,73.4027083333333,227.314166666667,-11.58,88.8549143899781,3.81202744251946,0,0.001371
1979-01-25 00:00:00,77.0500416666667,217.552083333333,-15.79375,83.9674724589342,5.32431497772401,0,0.003783
1979-01-26 00:00:00,94.621375,163.9975,-20.9954166666666,76.0850607760599,2.84506214602779,0,0
1979-01-27 00:00:00,72.1555,213.225416666667,-18.0841666666666,79.6184750252325,2.60915316785095,0,0
1979-01-28 00:00:00,69.2086666666667,265.397916666667,-9.84083333333332,86.6480783384531,2.0976246474491,0,0.021463
1979-01-29 00:00:00,73.06575,267.636666666667,-9.57083333333331,88.1155706120299,5.42949863973724,0,0.017253
1979-01-30 00:00:00,27.4639583333333,258.945,-10.9945833333333,87.7333796490673,5.53164754566256,0,0.013467
1979-01-31 00:00:00,38.34475,254.605416666667,-11.9108333333333,87.3124399759447,3.57587734883922,0,0.003798
1979-02-01 00:00:00,64.34125,247.249583333333,-12.9204166666666,85.7488116154618,3.27327699037082,0,0
1979-02-02 00:00:00,59.320625,238.475416666667,-14.7829166666666,84.4827921892179,3.14059385585882,0,0
1979-02-03 00:00:00,92.67925,227.899166666667,-14.4470833333333,79.7283608723059,3.11728667417061,0,0.001248
1979-02-04 00:00:00,44.5197916666667,238.997916666667,-14.6175,83.859433576724,2.09372977334984,0,0.004368
1979-02-05 00:00:00,37.2824583333333,222.775833333333,-18.41125,78.4709771463597,3.17047010298315,0,0
1979-02-06 00:00:00,112.804291666667,158.769166666667,-23.7145833333333,78.8665229125445,6.28550345469833,0,0.002779
1979-02-07 00:00:00,94.251125,194.840833333333,-25.5191666666666,78.2937152091378,5.51358732594322,0,0.003086
1979-02-08 00:00:00,64.4145833333333,241.80625,-16.2025,81.983302567138,4.93303708981087,0,0.015256
1979-02-09 00:00:00,99.07225,189.006666666667,-21.90875,80.8051744521615,4.51551280951892,0,0
1979-02-10 00:00:00,123.26275,152.675416666667,-23.93875,80.1086563474617,3.73001449107389,0,0
1979-02-11 00:00:00,66.9945,194.486666666667,-22.69375,77.3915067309091,3.13198885464035,0,0.013311
1979-02-12 00:00:00,63.9580833333333,218.754166666667,-22.3208333333333,81.2501338885383,4.31855905097864,0,0.010049
1979-02-13 00:00:00,92.1857916666667,245.15,-15.76375,82.3140184408068,3.03551384214936,0,0.001751
1979-02-14 00:00:00,76.961375,230.127916666667,-17.03375,83.4041105225915,3.19689520072893,0,0.00705
1979-02-15 00:00:00,86.1337916666667,236.229166666667,-16.0275,85.3237937944448,4.16898620359994,0,0.025828
1979-02-16 00:00:00,122.650458333333,244.1525,-8.97083333333331,89.9995045941489,4.32239082509403,0,0.001808
1979-02-17 00:00:00,100.941666666667,238.778333333333,-14.0704166666666,83.4168423776026,7.39590061921876,0,0.057333
1979-02-18 00:00:00,139.288708333333,148.403333333333,-25.7745833333333,77.045125284893,6.14232251150413,0,1.2e-05
1979-02-19 00:00:00,138.821166666667,157.905833333333,-24.8291666666666,76.8130665620602,5.20811959855444,0,0
1979-02-20 00:00:00,111.83775,225.852916666667,-16.66375,82.1941018563186,6.23603684090005,0,0
1979-02-21 00:00:00,132.045708333333,194.652083333333,-15.9420833333333,87.0312138800609,5.54406310843355,0,0
